unit_code,cbo,hours_ambulatory,hours_other,hours_hospital_sus,municipality_code,profession_description,profession_group,weekly_hours
1501409493492,225265,20.0,0.0,0.0,150140,MEDICO OFTALMOLOGISTA,physicians,20.0
1501409493492,225320,5.0,0.0,0.0,150140,MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM,physicians,5.0
1501409493492,225275,4.0,0.0,0.0,150140,MEDICO OTORRINOLARINGOLOGISTA,physicians,4.0
1501409493492,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409493492,251545,36.0,0.0,0.0,150140,NEUROPSICOLOGO,psychologists,36.0
1501409493492,225125,12.0,0.0,0.0,150140,MEDICO CLINICO,physicians,12.0
1501409493492,225275,8.0,0.0,0.0,150140,MEDICO OTORRINOLARINGOLOGISTA,physicians,8.0
1501409493492,225124,12.0,0.0,0.0,150140,MEDICO PEDIATRA,physicians,12.0
1501409493492,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409493492,225203,12.0,0.0,0.0,150140,MEDICO EM CIRURGIA VASCULAR,physicians,12.0
1501409493492,251605,36.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,36.0
1501409493492,251510,30.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,30.0
1501409493492,225109,12.0,0.0,0.0,150140,MEDICO NEFROLOGISTA,physicians,12.0
1501409493492,225165,4.0,0.0,0.0,150140,MEDICO GASTROENTEROLOGISTA,physicians,4.0
1501409493492,225265,12.0,0.0,0.0,150140,MEDICO OFTALMOLOGISTA,physicians,12.0
1501409493492,225120,20.0,0.0,0.0,150140,MEDICO CARDIOLOGISTA,physicians,20.0
1501409493492,251605,40.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,40.0
1501409493492,223505,22.0,22.0,0.0,150140,ENFERMEIRO,nurses,44.0
1501409493492,251510,36.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,36.0
1501409493492,225165,20.0,0.0,0.0,150140,MEDICO GASTROENTEROLOGISTA,physicians,20.0
1501409493492,225112,20.0,0.0,0.0,150140,MEDICO NEUROLOGISTA,physicians,20.0
1501409493492,251605,36.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,36.0
1501409493492,225320,20.0,0.0,0.0,150140,MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM,physicians,20.0
1501409493492,225151,4.0,0.0,0.0,150140,MEDICO ANESTESIOLOGISTA,physicians,4.0
1501409493492,225125,20.0,0.0,0.0,150140,MEDICO CLINICO,physicians,20.0
1501409493492,225112,12.0,0.0,0.0,150140,MEDICO NEUROLOGISTA,physicians,12.0
1501409493492,225275,8.0,0.0,0.0,150140,MEDICO OTORRINOLARINGOLOGISTA,physicians,8.0
1501409493492,225151,4.0,0.0,0.0,150140,MEDICO ANESTESIOLOGISTA,physicians,4.0
1501409493492,225151,4.0,0.0,0.0,150140,MEDICO ANESTESIOLOGISTA,physicians,4.0
1501409493492,223505,44.0,0.0,0.0,150140,ENFERMEIRO,nurses,44.0
1501409493492,225133,20.0,0.0,0.0,150140,MEDICO PSIQUIATRA,physicians,20.0
1501409493492,225133,20.0,0.0,0.0,150140,MEDICO PSIQUIATRA,physicians,20.0
1501409493492,223505,44.0,0.0,0.0,150140,ENFERMEIRO,nurses,44.0
1501409493492,225125,4.0,0.0,0.0,150140,MEDICO CLINICO,physicians,4.0
1501409493492,225112,12.0,0.0,0.0,150140,MEDICO NEUROLOGISTA,physicians,12.0
1501409493492,225285,4.0,0.0,0.0,150140,MEDICO UROLOGISTA,physicians,4.0
1501409493492,225275,12.0,0.0,0.0,150140,MEDICO OTORRINOLARINGOLOGISTA,physicians,12.0
1501409493492,225275,4.0,0.0,0.0,150140,MEDICO OTORRINOLARINGOLOGISTA,physicians,4.0
1501409493492,223505,30.0,0.0,0.0,150140,ENFERMEIRO,nurses,30.0
1501409493492,251510,30.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,30.0
1501409493492,225125,20.0,0.0,0.0,150140,MEDICO CLINICO,physicians,20.0
1501409493492,225270,8.0,0.0,0.0,150140,MEDICO ORTOPEDISTA E TRAUMATOLOGISTA,physicians,8.0
1501409493492,225110,20.0,0.0,0.0,150140,MEDICO ALERGISTA E IMUNOLOGISTA,physicians,20.0
1501409493492,225151,4.0,0.0,0.0,150140,MEDICO ANESTESIOLOGISTA,physicians,4.0
1501409493549,225320,30.0,0.0,0.0,150140,MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM,physicians,30.0
1501409493549,225320,30.0,0.0,0.0,150140,MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM,physicians,30.0
1501409498214,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409502645,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409502645,251510,30.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,30.0
1501409502645,251510,30.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,30.0
1501409502645,251510,10.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,10.0
1501409502645,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409502645,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409502645,251510,30.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,30.0
1501409502645,251605,0.0,30.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409502645,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409507779,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409507779,251510,30.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,30.0
1501409507779,251510,30.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,30.0
1501409507779,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409509674,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409509674,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409509801,251510,30.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,30.0
1501409509801,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409509801,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409509992,251510,30.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,30.0
1501409509992,251510,30.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,30.0
1501409509992,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409509992,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409528342,225145,5.0,0.0,0.0,150140,MEDICO EM MEDICINA DE TRAFEGO,physicians,5.0
1501409528342,225145,10.0,0.0,0.0,150140,MEDICO EM MEDICINA DE TRAFEGO,physicians,10.0
1501409528342,251535,10.0,0.0,0.0,150140,PSICOLOGO DO TRANSITO,psychologists,10.0
1501409528342,251535,10.0,0.0,0.0,150140,PSICOLOGO DO TRANSITO,psychologists,10.0
1501409528342,225145,10.0,0.0,0.0,150140,MEDICO EM MEDICINA DE TRAFEGO,physicians,10.0
1501409528571,221205,44.0,0.0,0.0,150140,BIOMEDICO,physicians,44.0
1501409528628,221205,44.0,0.0,0.0,150140,BIOMEDICO,physicians,44.0
1501409528628,221205,44.0,0.0,0.0,150140,BIOMEDICO,physicians,44.0
1501409532625,251605,20.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,20.0
1501409532625,251605,20.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,20.0
1501409551484,225110,4.0,0.0,0.0,150140,MEDICO ALERGISTA E IMUNOLOGISTA,physicians,4.0
1501409551484,225110,4.0,0.0,0.0,150140,MEDICO ALERGISTA E IMUNOLOGISTA,physicians,4.0
1501409552278,221205,44.0,0.0,0.0,150140,BIOMEDICO,physicians,44.0
1501409552278,221205,44.0,0.0,0.0,150140,BIOMEDICO,physicians,44.0
1501409553460,221205,30.0,0.0,0.0,150140,BIOMEDICO,physicians,30.0
1501409559892,225265,18.0,0.0,0.0,150140,MEDICO OFTALMOLOGISTA,physicians,18.0
1501409559892,225265,18.0,0.0,0.0,150140,MEDICO OFTALMOLOGISTA,physicians,18.0
1501409580077,251510,20.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,20.0
1501409580190,251510,10.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,10.0
1501409598286,225225,2.0,0.0,0.0,150140,MEDICO CIRURGIAO GERAL,physicians,2.0
1501409598286,225125,2.0,0.0,0.0,150140,MEDICO CLINICO,physicians,2.0
1501409605444,225105,30.0,0.0,0.0,150140,MEDICO ACUPUNTURISTA,physicians,30.0
1501409605525,225127,3.0,0.0,0.0,150140,MEDICO PNEUMOLOGISTA,physicians,3.0
1501409605525,225125,4.0,0.0,0.0,150140,MEDICO CLINICO,physicians,4.0
1501409605525,221205,40.0,0.0,0.0,150140,BIOMEDICO,physicians,40.0
1501409605525,225135,6.0,0.0,0.0,150140,MEDICO DERMATOLOGISTA,physicians,6.0
1501409605525,225125,6.0,0.0,0.0,150140,MEDICO CLINICO,physicians,6.0
1501409605525,225125,4.0,0.0,0.0,150140,MEDICO CLINICO,physicians,4.0
1501409617868,225125,20.0,0.0,20.0,150140,MEDICO CLINICO,physicians,40.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,30.0,0.0,0.0,150140,ENFERMEIRO,nurses,30.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,40.0,0.0,0.0,150140,ENFERMEIRO,nurses,40.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,221205,24.0,0.0,0.0,150140,BIOMEDICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,251605,30.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,251605,0.0,36.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,223505,30.0,0.0,0.0,150140,ENFERMEIRO,nurses,30.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,0.0,24.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,225125,20.0,0.0,20.0,150140,MEDICO CLINICO,physicians,40.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,225125,24.0,0.0,0.0,150140,MEDICO CLINICO,physicians,24.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,225125,0.0,0.0,30.0,150140,MEDICO CLINICO,physicians,30.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409617868,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409641386,251510,40.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,40.0
1501409665145,223505,36.0,0.0,0.0,150140,ENFERMEIRO,nurses,36.0
1501409665145,251605,44.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,44.0
1501409665145,251510,40.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,40.0
1501409665145,251510,40.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,40.0
1501409665145,225133,0.0,0.0,30.0,150140,MEDICO PSIQUIATRA,physicians,30.0
1501409665145,223505,0.0,0.0,44.0,150140,ENFERMEIRO,nurses,44.0
1501409665145,225125,0.0,0.0,44.0,150140,MEDICO CLINICO,physicians,44.0
1501409665145,225125,44.0,0.0,0.0,150140,MEDICO CLINICO,physicians,44.0
1501409665145,223505,0.0,0.0,44.0,150140,ENFERMEIRO,nurses,44.0
1501409665145,251510,44.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,44.0
1501409665145,251605,0.0,30.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,30.0
1501409665145,225133,20.0,0.0,0.0,150140,MEDICO PSIQUIATRA,physicians,20.0
1501409666265,251510,8.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,8.0
1501409666435,251510,8.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,8.0
1501409669930,225125,10.0,0.0,0.0,150140,MEDICO CLINICO,physicians,10.0
1501409669930,223505,20.0,0.0,0.0,150140,ENFERMEIRO,nurses,20.0
1501409669930,223505,20.0,0.0,0.0,150140,ENFERMEIRO,nurses,20.0
1501409669930,251510,20.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,20.0
1501409669930,223505,20.0,0.0,0.0,150140,ENFERMEIRO,nurses,20.0
1501409669930,251510,20.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,20.0
1501409669930,251605,40.0,0.0,0.0,150140,ASSISTENTE SOCIAL,social_workers,40.0
1501409669930,225125,10.0,0.0,0.0,150140,MEDICO CLINICO,physicians,10.0
1501409669930,225125,10.0,0.0,0.0,150140,MEDICO CLINICO,physicians,10.0
1501409674233,221205,25.0,0.0,0.0,150140,BIOMEDICO,physicians,25.0
1501409694889,225155,66.0,0.0,0.0,150140,MEDICO ENDOCRINOLOGISTA E METABOLOGISTA,physicians,66.0
1501409695931,225125,20.0,0.0,0.0,150140,MEDICO CLINICO,physicians,20.0
1501409695931,223505,30.0,0.0,0.0,150140,ENFERMEIRO,nurses,30.0
1501409695931,225170,20.0,0.0,0.0,150140,MEDICO GENERALISTA,physicians,20.0
1501409695931,223505,40.0,0.0,0.0,150140,ENFERMEIRO,nurses,40.0
1501409695931,225170,20.0,0.0,0.0,150140,MEDICO GENERALISTA,physicians,20.0
1501409695931,225170,20.0,0.0,0.0,150140,MEDICO GENERALISTA,physicians,20.0
1501409695931,225125,30.0,0.0,0.0,150140,MEDICO CLINICO,physicians,30.0
1501409695931,251510,30.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,30.0
1501409695931,225170,20.0,0.0,0.0,150140,MEDICO GENERALISTA,physicians,20.0
1501409695931,225125,20.0,0.0,0.0,150140,MEDICO CLINICO,physicians,20.0
1501409695931,225125,20.0,0.0,0.0,150140,MEDICO CLINICO,physicians,20.0
1501409720839,221205,0.0,44.0,0.0,150140,BIOMEDICO,physicians,44.0
1501409720839,221205,0.0,44.0,0.0,150140,BIOMEDICO,physicians,44.0
1501409720839,221205,0.0,36.0,0.0,150140,BIOMEDICO,physicians,36.0
1501409733299,225265,10.0,0.0,0.0,150140,MEDICO OFTALMOLOGISTA,physicians,10.0
1501409733345,225124,8.0,0.0,0.0,150140,MEDICO PEDIATRA,physicians,8.0
1501409733345,225110,4.0,0.0,0.0,150140,MEDICO ALERGISTA E IMUNOLOGISTA,physicians,4.0
1501409733345,225135,4.0,0.0,0.0,150140,MEDICO DERMATOLOGISTA,physicians,4.0
1501409733345,251510,4.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,4.0
1501409733345,225124,4.0,0.0,0.0,150140,MEDICO PEDIATRA,physicians,4.0
1501409733345,225155,4.0,0.0,0.0,150140,MEDICO ENDOCRINOLOGISTA E METABOLOGISTA,physicians,4.0
1501409733345,225124,8.0,0.0,0.0,150140,MEDICO PEDIATRA,physicians,8.0
1501409733345,225110,4.0,0.0,0.0,150140,MEDICO ALERGISTA E IMUNOLOGISTA,physicians,4.0
1501409733345,225112,4.0,0.0,0.0,150140,MEDICO NEUROLOGISTA,physicians,4.0
1501409733345,225124,4.0,0.0,0.0,150140,MEDICO PEDIATRA,physicians,4.0
1501409733345,225124,4.0,0.0,0.0,150140,MEDICO PEDIATRA,physicians,4.0
1501409738746,225125,10.0,0.0,0.0,150140,MEDICO CLINICO,physicians,10.0
1501409738770,225125,10.0,0.0,0.0,150140,MEDICO CLINICO,physicians,10.0
1501409743340,225320,5.0,0.0,0.0,150140,MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM,physicians,5.0
1501409743413,225335,5.0,0.0,0.0,150140,MEDICO PATOLOGISTA CLINICO  MEDICINA LABORATORIAL,physicians,5.0
1501409743448,225285,30.0,0.0,0.0,150140,MEDICO UROLOGISTA,physicians,30.0
1501409745785,225125,40.0,0.0,0.0,150140,MEDICO CLINICO,physicians,40.0
1501409753966,225135,8.0,0.0,0.0,150140,MEDICO DERMATOLOGISTA,physicians,8.0
1501409765891,225133,20.0,0.0,0.0,150140,MEDICO PSIQUIATRA,physicians,20.0
1501409766111,225255,5.0,0.0,0.0,150140,MEDICO MASTOLOGISTA,physicians,5.0
1501409771816,225118,16.0,0.0,0.0,150140,MEDICO NUTROLOGISTA,physicians,16.0
1501409771816,225133,20.0,0.0,0.0,150140,MEDICO PSIQUIATRA,physicians,20.0
1501409775919,225124,12.0,0.0,0.0,150140,MEDICO PEDIATRA,physicians,12.0
1501409776001,225270,9.0,0.0,0.0,150140,MEDICO ORTOPEDISTA E TRAUMATOLOGISTA,physicians,9.0
1501409776087,225135,10.0,0.0,0.0,150140,MEDICO DERMATOLOGISTA,physicians,10.0
1501409785353,225235,5.0,0.0,0.0,150140,MEDICO CIRURGIAO PLASTICO,physicians,5.0
1501409788867,251535,8.0,0.0,0.0,150140,PSICOLOGO DO TRANSITO,psychologists,8.0
1501409788867,225265,4.0,0.0,0.0,150140,MEDICO OFTALMOLOGISTA,physicians,4.0
1501409788867,422110,0.0,44.0,0.0,150140,RECEPCIONISTA DE CONSULTORIO MEDICO OU DENTARIO,physicians,44.0
1501409788867,225112,4.0,0.0,0.0,150140,MEDICO NEUROLOGISTA,physicians,4.0
1501409788867,225125,8.0,0.0,0.0,150140,MEDICO CLINICO,physicians,8.0
1501409788867,225120,4.0,0.0,0.0,150140,MEDICO CARDIOLOGISTA,physicians,4.0
1501409788867,225180,4.0,0.0,0.0,150140,MEDICO GERIATRA,physicians,4.0
1501409789804,251510,12.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,12.0
1501409789871,225310,8.0,0.0,0.0,150140,MEDICO EM ENDOSCOPIA,physicians,8.0
1501409789936,225135,6.0,0.0,0.0,150140,MEDICO DERMATOLOGISTA,physicians,6.0
1501409794824,223305,44.0,0.0,0.0,150140,MEDICO VETERINARIO,physicians,44.0
1501409794824,223305,44.0,0.0,0.0,150140,MEDICO VETERINARIO,physicians,44.0
1501409794824,223305,44.0,0.0,0.0,150140,MEDICO VETERINARIO,physicians,44.0
1501409794824,223305,44.0,0.0,0.0,150140,MEDICO VETERINARIO,physicians,44.0
1501409794824,223305,44.0,0.0,0.0,150140,MEDICO VETERINARIO,physicians,44.0
1501409794824,223305,44.0,0.0,0.0,150140,MEDICO VETERINARIO,physicians,44.0
1501409798773,225275,20.0,0.0,0.0,150140,MEDICO OTORRINOLARINGOLOGISTA,physicians,20.0
1501409804943,251510,12.0,0.0,0.0,150140,PSICOLOGO CLINICO,psychologists,12.0
1501409809716,225335,10.0,0.0,0.0,150140,MEDICO PATOLOGISTA CLINICO  MEDICINA LABORATORIAL,physicians,10.0
1501409809775,225325,6.0,0.0,0.0,150140,MEDICO PATOLOGISTA,physicians,6.0
1501409811842,225265,4.0,0.0,0.0,150140,MEDICO OFTALMOLOGISTA,physicians,4.0
1501409811842,225265,4.0,0.0,0.0,150140,MEDICO OFTALMOLOGISTA,physicians,4.0
1501409811842,225265,4.0,0.0,4.0,150140,MEDICO OFTALMOLOGISTA,physicians,8.0
1501409811842,225265,15.0,0.0,0.0,150140,MEDICO OFTALMOLOGISTA,physicians,15.0
1501409811842,225265,40.0,0.0,0.0,150140,MEDICO OFTALMOLOGISTA,physicians,40.0
1501409811842,223505,3.0,0.0,3.0,150140,ENFERMEIRO,nurses,6.0
1501409811842,223505,30.0,0.0,0.0,150140,ENFERMEIRO,nurses,30.0
1501409811842,225265,4.0,0.0,4.0,150140,MEDICO OFTALMOLOGISTA,physicians,8.0
1501409811842,225265,8.0,0.0,8.0,150140,MEDICO OFTALMOLOGISTA,physicians,16.0
1501409811842,225265,8.0,0.0,8.0,150140,MEDICO OFTALMOLOGISTA,physicians,16.0
1501409811842,225265,4.0,0.0,4.0,150140,MEDICO OFTALMOLOGISTA,physicians,8.0
1501409813144,225235,2.0,0.0,0.0,150140,MEDICO CIRURGIAO PLASTICO,physicians,2.0
1501409818715,225142,40.0,0.0,0.0,150140,MEDICO DA ESTRATEGIA DE SAUDE DA FAMILIA,physicians,40.0
1501409818715,225142,40.0,0.0,0.0,150140,MEDICO DA ESTRATEGIA DE SAUDE DA FAMILIA,physicians,40.0
1501409818715,225142,40.0,0.0,0.0,150140,MEDICO DA ESTRATEGIA DE SAUDE DA FAMILIA,physicians,40.0
1501409818715,225142,40.0,0.0,0.0,150140,MEDICO DA ESTRATEGIA DE SAUDE DA FAMILIA,physicians,40.0
1501409818715,223565,40.0,0.0,0.0,150140,ENFERMEIRO DA ESTRATEGIA DE SAUDE DA FAMILIA,nurses,40.0
1501409818715,223565,40.0,0.0,0.0,150140,ENFERMEIRO DA ESTRATEGIA DE SAUDE DA FAMILIA,nurses,40.0
1501409824200,225265,10.0,0.0,0.0,150140,MEDICO OFTALMOLOGISTA,physicians,10.0
1501409824731,225120,10.0,0.0,0.0,150140,MEDICO CARDIOLOGISTA,physicians,10.0
1501409824731,225125,10.0,0.0,0.0,150140,MEDICO CLINICO,physicians,10.0
1501409824782,225155,20.0,0.0,0.0,150140,MEDICO ENDOCRINOLOGISTA E METABOLOGISTA,physicians,20.0
1501409830111,225165,8.0,0.0,0.0,150140,MEDICO GASTROENTEROLOGISTA,physicians,8.0
1501409830111,225310,8.0,0.0,0.0,150140,MEDICO EM ENDOSCOPIA,physicians,8.0
1501409830111,225151,24.0,0.0,0.0,150140,MEDICO ANESTESIOLOGISTA,physicians,24.0
1501409830251,225165,8.0,0.0,0.0,150140,MEDICO GASTROENTEROLOGISTA,physicians,8.0
1501409831460,225125,5.0,0.0,0.0,150140,MEDICO CLINICO,physicians,5.0
1501409833811,225124,36.0,0.0,0.0,150140,MEDICO PEDIATRA,physicians,36.0
1501409842233,225125,8.0,0.0,0.0,150140,MEDICO CLINICO,physicians,8.0
